trade_date,mom_factor,mkt_factor,smb_factor,hml_factor
20101217,0.7349690109999999,0.002203885740187962,2321.0780000000004,-0.029246621361410874
20101220,0.7400641579999999,-0.02915225206075906,2301.9310000000005,-0.02122772189760269
20101221,0.7477843359999999,-0.016648690730616374,2288.8970000000004,-0.01257181547231312
20101222,0.757855609,-0.007926988991449127,2274.939,-0.008702255093176348
20101223,0.7674528420000001,-0.04565930409184091,2185.367,-0.0015503741762632473
20101224,0.7466325420000001,-0.06932390267995309,2121.022,0.00157900812104117
20101227,0.7526455940000001,-0.08660922682808361,2030.904,0.006709279211056796
20101228,0.749888764,-0.10741859117762843,1955.4950000000003,0.010747322805546133
20101229,0.748389429,-0.07589784543244024,2029.871,0.004627227661240241
20101230,0.735886907,-0.07376382559702305,2048.6939999999995,0.00020599806421017774
20101231,0.7348228520000001,-0.05787217852654522,2106.3710000000005,-0.003980241324686773
20110104,0.731039075,-0.03800051967125592,2124.8879999999995,-0.0071994278265865574
20110105,0.726699332,-0.03458230669502965,2157.9979999999996,-0.01761570257139411
20110106,0.728180245,-0.05185930123279668,2150.7030000000004,-0.012723296749298285
20110107,0.7370509390000001,-0.04671730968555413,2101.619,-7.129240578507279e-05
20110110,0.732404967,-0.05194656941009694,2003.6419999999998,0.0012632446663047858
20110111,0.739195535,-0.06452099143203689,1952.2930000000001,0.004555407389663202
20110112,0.740357375,-0.08816555025272091,1960.6680000000001,0.010296616699275063
20110113,0.738790255,-0.09534510715885774,1955.1799999999994,0.009423304282803358
20110114,0.744110061,-0.10853040248417203,1890.9370000000004,0.013039874217582792
20110117,0.737971666,-0.14569943838191335,1789.1279999999997,0.02398098756196454
20110118,0.742060194,-0.14321450427787158,1801.4160000000002,0.022008910519936364
20110119,0.753746595,-0.1063079231425359,1856.0690000000004,0.01759679191748731
20110120,0.7386285340000001,-0.15788121297393995,1775.8970000000004,0.019696099662336763
20110121,0.745873711,-0.1378547722362523,1764.3140000000003,0.02841955858005285
20110124,0.7336471529999999,-0.14012925661523556,1674.156,0.0332316983676435
20110125,0.711373205,-0.13824892418037663,1624.9179999999997,0.03402773722283037
20110126,0.719469508,-0.09931710046754405,1677.397,0.02848052151216862
20110127,0.7240010920000001,-0.06328871978863389,1715.6509999999998,0.026798022045552372
20110128,0.7428103309999999,-0.06731852629578569,1762.313,0.02824708545425203
20110131,0.7503587209999999,-0.05630620357009211,1793.2359999999999,0.027551641395239912
20110201,0.761870418,-0.07623664276142578,1812.897,0.02856638827012148
20110209,0.7560555170000001,-0.10279784193664611,1825.3079999999995,0.03250884986071512
20110210,0.7675187240000001,-0.07814600754263942,1899.413,0.029064401931792716
20110211,0.759776883,-0.0655498585314563,1942.5359999999996,0.027155341942837197
20110214,0.740376875,-0.038769605022816206,1930.301,0.028074742042242917
20110215,0.7368033420000001,-0.01626983952332984,1935.5549999999998,0.021472851308553587
20110216,0.7121797879999999,-0.004182432053783228,2000.0420000000004,0.014265317483905804
20110217,0.711437578,-0.007849982799059504,2042.2429999999995,0.009963918269475514
20110218,0.716537412,-0.01706994354247561,2024.7949999999996,0.014836328629101558
20110221,0.717660106,0.016838714873823622,2094.7799999999997,0.010474573570354195
20110222,0.720170185,0.02955984849100978,2045.8249999999998,0.0012996888483041147
20110223,0.720144095,0.03501448886359041,2110.5879999999997,-0.0012953901475807328
20110224,0.7411617979999999,0.019026275561687844,2147.136,0.00494261200674373
20110225,0.74337424,0.054408456859907466,2144.0309999999995,0.0015700944242276194
20110228,0.7418072990000001,0.05703406355222203,2171.5669999999996,-0.0048309510803168365
20110301,0.730247477,0.07707239599265085,2183.3599999999997,-0.012614461967462631
20110302,0.7121249159999999,0.08353439080255795,2172.225,-0.013916112870095532
20110303,0.7162135540000001,0.05710564384500267,2075.8199999999997,-0.0005083607201310514
20110304,0.724153121,0.05439103367698259,2090.3450000000003,0.0033694200554315046
20110307,0.7232154470000001,0.0645320867306153,2100.0709999999995,0.00933930743597422
20110308,0.733381727,0.05436422708199723,2128.1409999999996,0.011942175452041681
20110309,0.739397766,0.05477748367054646,2141.2660000000005,0.011976446229231996
20110310,0.747305047,0.04987395506117414,2163.5549999999994,0.0012825074802620406
20110311,0.746121345,0.020384233039364902,2194.478,0.005117133705534016
20110314,0.750959102,0.01986283519166082,2235.9330000000004,0.005259827462461786
20110315,0.740970646,-0.020130265906314726,2230.3950000000004,-0.004495082405060913
20110316,0.7536000340000001,-0.006783107038177222,2257.735,-0.0020169323228760305
20110317,0.753013316,-0.03596613879805269,2202.614,-0.0021115962872766403
20110318,0.757882862,-0.03260554730231192,2208.52,-0.002989144960144685
20110321,0.7534624259999999,-0.0274926140936759,2170.204,-0.0019284732718123365
20110322,0.754283838,-0.04128579822273205,2148.0609999999997,0.006249238038540383
20110323,0.745074948,-0.0006277327712136543,2185.0710000000004,0.006801620014272203
20110324,0.74455071,-0.009044039249109827,2212.422,0.010615287183942002
20110325,0.729683627,-0.004494689312197181,2214.1420000000003,0.011659551699180426
20110328,0.723729284,-0.008079450596999847,2200.0939999999996,0.016778432596330717
20110329,0.7172018809999999,-0.03387080986782767,2128.7450000000003,0.022585513290014347
20110330,0.70001565,-0.04249566650107759,2083.123,0.02316540007153911
20110331,0.698123388,-0.05051635907290604,2045.2849999999999,0.017523691148801035
20110401,0.677271966,-0.025343938668374928,2057.224,0.012130346490506483
20110406,0.677447197,-0.03250807428271453,2004.1680000000001,0.019737981895644907
20110407,0.6732518809999999,-0.04408973133477994,2023.13,0.017080955781635154
20110408,0.667135702,-0.037021845010154125,2066.018,0.016369511257535052
20110411,0.674021141,-0.04481595741328063,2042.7509999999997,0.018928429378403777
20110412,0.665467894,-0.0327045321497184,2053.393,0.030376717125617958
20110413,0.664014208,-0.014434240107073462,2058.1050000000005,0.03208960970345487
20110414,0.655082354,-0.025025578830648106,2062.9869999999996,0.03731434508948617
20110415,0.641480333,-0.008385821496223696,2065.1,0.04045506183111591
20110418,0.649589302,-0.020048988692562227,2078.733,0.04063435976802765
20110419,0.6440237529999999,-0.018585941179036197,2076.2470000000003,0.03747157942769519
20110420,0.635785549,-0.0212522623849081,2122.4380000000006,0.03440137048297309
20110421,0.638558649,-0.010388237972376924,2138.457,0.034625531156788014
20110422,0.644544197,-0.018514576592954135,2129.8799999999997,0.028185752741972436
20110425,0.634348796,-0.049033526294619524,2058.033,0.029741325914026007
20110426,0.642427867,-0.05846732440710468,1987.9430000000002,0.0315218150486416
20110427,0.652231088,-0.07755661437826859,1941.7140000000004,0.032686243380066315
20110428,0.646411383,-0.09801812730161212,1804.953,0.03246681883982028
20110429,0.64410464,-0.07301040121188196,1869.4859999999999,0.023648914048512992
20110503,0.6536655060000001,-0.05876317372121364,1942.5929999999998,0.02420176468326396
20110504,0.645419202,-0.07139223273630455,1917.705,0.025795944120881487
20110505,0.654210457,-0.08418707486835703,1938.3350000000005,0.019027915754808333
20110506,0.6624177210000001,-0.08869452270096478,1975.382,0.0038612300937401756
20110509,0.66233994,-0.08843804983078327,2010.284,0.002491034781710866
20110510,0.659103573,-0.09099773416224402,2016.114,0.006001728783582294
20110511,0.663950634,-0.08537003146278646,2037.737,0.0006342772225860216
20110512,0.652614095,-0.09814152857644798,2008.9940000000001,-0.003957278928679031
20110513,0.6416908370000001,-0.10215656519433267,2023.5900000000001,-0.0014206078015543966
20110516,0.6415880270000001,-0.10387803862995934,2053.0060000000003,-0.007808830511701004
20110517,0.64793679,-0.10476697843826313,2005.1699999999996,-0.008047866463682496
20110518,0.645054978,-0.09948491879790969,2009.3220000000001,-0.007912011259694651
20110519,0.652736316,-0.08931795935793482,1997.7839999999997,-0.0047947868316580156
20110520,0.644866936,-0.0935994409052487,1978.5690000000004,-0.001229870732689875
20110523,0.654863894,-0.1346126207160825,1881.799,-0.005307276382669812
20110524,0.684631398,-0.12893000443006614,1874.2939999999999,-0.004751053825225782
20110525,0.68085923,-0.1228801066851922,1854.8809999999994,-0.004752061389028839
20110526,0.680906951,-0.11823959530154077,1813.3580000000002,-0.003019911503765016
20110527,0.673807633,-0.12570008336552313,1669.4970000000003,-0.0005686665843089855
20110530,0.670069647,-0.11229819809930268,1583.0279999999998,-0.007399187461524903
20110531,0.6778209070000001,-0.10661698755715479,1642.46,-0.005196319035636776
20110601,0.680687904,-0.11216370533279177,1693.5459999999998,-0.011417315093510183
20110602,0.68157262,-0.10379205168272924,1686.0259999999998,-0.014445183865539946
20110603,0.6849397309999999,-0.09191943492298697,1741.2939999999999,-0.015589871029535018
20110607,0.6849867820000001,-0.08613005796447397,1769.7309999999998,-0.011883592922828257
20110608,0.6867279190000001,-0.08859448876983905,1786.0989999999997,-0.011080698290740543
20110609,0.6943194159999999,-0.11639830302857619,1730.7939999999994,-0.013302106483505938
20110610,0.698023802,-0.11308132631471482,1734.2620000000002,-0.010446817217241389
20110613,0.707530262,-0.10185923172072779,1745.0210000000002,-0.008261864623952064
20110614,0.73326734,-0.09554427190983933,1776.6530000000002,-0.0121218428182992
20110615,0.723913652,-0.10025640257831117,1763.1160000000004,-0.008282644386213178
20110616,0.7291744990000001,-0.11895549087494688,1701.9160000000002,-0.009511533936578331
20110617,0.729125749,-0.13739134638651238,1647.88,-0.010000537364321715
20110620,0.7424656959999999,-0.14071572801248275,1602.1419999999998,-0.0066561359668604325
20110621,0.750067651,-0.12674492162066897,1629.7729999999997,-0.0072453851742153574
20110622,0.740475612,-0.0938165511334148,1610.23,-0.007515768397691858
20110623,0.740062434,-0.07721102036935842,1649.866,-0.008913721050294754
20110624,0.7520541890000001,-0.041388736670003784,1695.1260000000002,-0.004067629162248565
20110627,0.770603168,-0.02777017797027355,1751.8140000000003,-0.010492133665696457
20110628,0.751430026,-0.009600522960013624,1759.52,-0.018778336626596115
20110629,0.730044094,-0.014078511848180868,1736.237,-0.022062586163855258
20110630,0.742197193,-0.01777196813418222,1762.7960000000003,-0.021458762475887738
20110701,0.74569267,-0.019358199721216655,1788.5370000000003,-0.01737893519080025
20110704,0.744925533,0.019188713025884138,1840.6029999999996,-0.014538388976705008
20110705,0.756655686,0.009302961871484022,1874.219,-0.011654929650340762
20110706,0.7592822859999999,0.0016126106170339244,1899.8540000000003,-0.015228942912944632
20110707,0.768122616,-0.0034517293555431927,1914.045,-0.016795210562822405
20110708,0.758156362,0.017887634926235962,1899.8629999999994,-0.013655845367196662
20110711,0.7584550459999999,0.019663175178287903,1945.0680000000002,-0.018298761389075935
20110712,0.760715145,0.005467080138486201,1930.4550000000004,-0.02319019310372994
20110713,0.763604795,0.008193567545203145,1981.0549999999998,-0.02367892045100639
20110714,0.7735992159999999,0.02323151023451133,2017.1100000000001,-0.022935739369078334
20110715,0.777652515,0.04702701102307697,2038.3069999999998,-0.024762013052098908
20110718,0.774863249,0.057229865891297284,2045.7930000000001,-0.028245995521700706
20110719,0.775801552,0.05589177318249029,2020.0839999999998,-0.030588726707827973
20110720,0.783269929,0.04282410492371952,2027.4859999999999,-0.03080757938784906
20110721,0.7799992109999999,0.03181016221650697,1992.3249999999998,-0.02965368072546859
20110722,0.7905804809999999,0.01838308271788204,2001.969,-0.027435153647079602
20110725,0.791315868,-0.0413370741852429,1897.1039999999994,-0.03023865810326498
20110726,0.790027374,-0.04474512913592884,1908.505,-0.02724328370472584
20110727,0.79407866,-0.03553377749975386,1974.3649999999998,-0.02889325732306247
20110728,0.784092201,-0.02776176497866282,1966.0660000000003,-0.029869819988556756
20110729,0.784820748,-0.048024703935278704,1911.2959999999998,-0.023233262474450456
20110801,0.78398499,-0.048196879276902714,1927.3670000000006,-0.021564908605350652
20110802,0.772837256,-0.07838600344846218,1915.0580000000004,-0.02099474931361378
20110803,0.780016798,-0.08063904346394764,1931.4689999999996,-0.02338068940450455
20110804,0.777707238,-0.0772022881672326,1951.2780000000002,-0.020921647094889195
20110805,0.76254882,-0.09569035549336159,1922.114,-0.02312702721408577
20110808,0.766736003,-0.1390046104178041,1779.4589999999998,-0.032685589069565424
20110809,0.7613777429999999,-0.1434088548865439,1759.482,-0.028994699187670392
20110810,0.766022608,-0.11498963923368669,1800.1110000000003,-0.0292490895098112
20110811,0.769470685,-0.11592179014237439,1839.4770000000003,-0.029072255565717242
20110812,0.765828113,-0.11507283517348213,1889.4960000000005,-0.030544469229736748
20110815,0.763662365,-0.1058764656026758,1913.149,-0.024368198838756072
20110816,0.756621001,-0.11243795405434201,1890.208,-0.020431848316034618
20110817,0.7653113570000001,-0.10584967910953966,1878.7239999999997,-0.017933018402935375
20110818,0.766174958,-0.12399262067871161,1848.7429999999995,-0.017396740841356007
20110819,0.748889363,-0.12125601148400666,1832.5410000000002,-0.02080274069449395
20110822,0.7538378090000001,-0.13366366501742827,1828.5249999999996,-0.01622256079760831
20110823,0.7651973459999999,-0.08128649285735207,1859.4149999999995,-0.013155399452628558
20110824,0.7638793429999999,-0.08789057112742293,1866.0,-0.016363763345369264
20110825,0.7539152379999999,-0.07282820983078181,1863.8340000000003,-0.0025762228649384156
20110826,0.7557205290000001,-0.06624516721207643,1878.0349999999999,-0.000987562307225076
20110829,0.751385315,-0.07431727790209178,1889.7430000000004,-0.014666987132130771
20110830,0.7460872540000001,-0.08387730252070016,1855.9159999999997,-0.012327682533721074
20110831,0.740434646,-0.07814183271826255,1823.9179999999997,-0.010209238820582556
20110901,0.732074232,-0.08474856183726012,1793.9570000000003,-0.0038297247105685273
20110902,0.7365098390000001,-0.09895500303387265,1771.3689999999997,-0.0010968676271509992
20110905,0.722577048,-0.10031160743791921,1714.2310000000002,0.004893954003495793
20110906,0.73232073,-0.06416106045681247,1698.2250000000004,0.016240015245099215
20110907,0.734305978,-0.04263352499160102,1750.857,0.01793195300964001
20110908,0.72777569,-0.06350298988229201,1724.6549999999997,0.02166702036850232
20110909,0.725967963,-0.08311499859892264,1699.1459999999997,0.027731718891393697
20110913,0.719957397,-0.10296203475040519,1653.7399999999998,0.03366785435433961
20110914,0.7038185809999999,-0.10996320886764713,1694.589,0.030220971194047763
20110915,0.7009291590000001,-0.10341257736746107,1704.263,0.02653100140634379
20110916,0.7034958579999999,-0.09917781701582361,1696.7359999999999,0.02356262272384413
20110919,0.715002433,-0.10112362131749988,1661.7430000000004,0.023372906974989505
20110920,0.7141399159999999,-0.08731037217220985,1673.3669999999997,0.030364834530812956
20110921,0.716751499,-0.04941214806754607,1724.4569999999999,0.025039057724189462
20110922,0.7198343890000001,-0.09549551221642233,1679.3050000000003,0.021351042479759386
20110923,0.717175782,-0.09884499855243348,1659.9699999999998,0.0304719970872398
20110926,0.705926362,-0.1441370015074717,1655.9520000000002,0.021268210657641617
20110927,0.706833988,-0.1378176791062908,1643.6930000000002,0.025864497161594002
20110928,0.711202357,-0.13837407500199583,1597.0610000000001,0.03214677699470059
20110929,0.704565971,-0.15119938566375302,1478.705,0.035873618020533016
20110930,0.698708313,-0.15267747126593134,1468.7130000000002,0.030301505001022022
20111010,0.703549865,-0.15392637005385887,1469.6160000000004,0.030812139464186927
20111011,0.709481102,-0.14481826323936509,1454.147,0.03794128302994082
20111012,0.719662668,-0.0871590131712398,1498.7620000000002,0.0399733102443367
20111013,0.713279109,-0.0702853325615362,1536.721,0.032773061860391195
20111014,0.7022363890000001,-0.09527013599987628,1524.6490000000003,0.03463856621944039
20111017,0.7066994990000001,-0.08199396154866045,1520.4140000000002,0.03253043078590423
20111018,0.705176377,-0.10720867276017645,1465.6189999999997,0.027853300139453196
20111019,0.707135436,-0.0976579740317415,1448.6679999999997,0.028161428196357363
20111020,0.703586135,-0.13181759686499658,1387.5880000000002,0.03391517354537221
20111021,0.7087565790000001,-0.14216116877284124,1320.741,0.0410466552356743
20111024,0.718767522,-0.12042209855108173,1314.6079999999997,0.0458996895250845
20111025,0.71882324,-0.07877238027378475,1384.4410000000003,0.03926702301916585
20111026,0.733303901,-0.07354694804907302,1402.85,0.03123249619172519
20111027,0.732980741,-0.10107356294329566,1397.6760000000004,0.03451397598842121
20111028,0.733990206,-0.050332220946304115,1441.8110000000001,0.03091353074099601
20111031,0.7353166790000001,-0.043194761185884334,1482.408,0.022881566700929667
20111101,0.747553475,-0.022891113834848584,1481.112,0.023024445401688354
20111102,0.75390517,-0.013190476531214614,1513.5140000000001,0.02061063220961934
20111103,0.768435093,0.0029944743354542586,1541.4020000000005,0.016412285296182105
20111104,0.7732893909999999,0.029686642948662877,1558.25,0.009872145999004545
20111107,0.7534806009999999,0.025127080842285494,1570.3419999999996,0.012056565970842925
20111108,0.7572034240000001,0.02615764824744462,1517.8829999999998,0.012908072707091378
20111109,0.766610041,0.040845126669439534,1567.7189999999996,0.0031765473753537776
20111110,0.759811955,-0.010163703253695852,1556.652,-0.0021134837537744033
20111111,0.744783926,-0.021295762749971636,1561.9509999999996,0.0011948576649114528
20111114,0.747590965,0.0044334462527527985,1609.1680000000001,-0.0019024074011522174
20111115,0.7434450640000001,0.001181571481814761,1652.442,-0.002442058584827933
20111116,0.731661442,0.004301829250865599,1618.0719999999997,-0.004252220818266039
20111117,0.735716778,0.006202858419254109,1616.7490000000003,-0.010588622572601736
20111118,0.7477588959999999,0.008146050553923145,1545.837,-0.013189556121163903
20111121,0.755488832,0.019607906321163292,1547.5279999999998,-0.01874389603308213
20111122,0.7651570529999999,-0.0037802212049516948,1538.2619999999997,-0.02334644433069144
20111123,0.766060735,-0.03276040675359582,1549.1670000000004,-0.021806333662388155
20111124,0.7644095240000001,-0.04216478802901703,1536.962,-0.016570573346157857
20111125,0.753760425,-0.0509004263667746,1530.3010000000004,-0.022738177640762913
20111128,0.7584076129999999,-0.07036395359223242,1533.1219999999998,-0.02054001236846581
20111129,0.7557374720000001,-0.05553881213052837,1567.1419999999998,-0.017708207795424258
20111130,0.759400843,-0.09355052266279898,1480.0749999999998,-0.020322828425237027
20111201,0.7397547170000001,-0.08701040859969572,1494.0809999999997,-0.016633008565866803
20111202,0.7360333090000001,-0.10426586460585688,1430.8270000000002,-0.009904533774381719
20111205,0.7279597259999999,-0.1332536934121099,1327.728,0.0011193952924983819
20111206,0.724245227,-0.1273042640623715,1333.8580000000002,0.005370632532055275
20111207,0.7235538770000001,-0.11642767902748932,1329.842,0.0010972324134037592
20111208,0.7278637059999999,-0.12921925841088666,1328.998,0.004027109451419264
20111209,0.7218788490000001,-0.12145502367159068,1308.8599999999997,0.0086414156942487
20111212,0.73363689,-0.13179779660012808,1281.1260000000002,0.010855181809201753
20111213,0.7251115770000001,-0.18164762420305153,1201.176,0.015622356365053491
20111214,0.734261431,-0.1969102670218483,1150.4550000000004,0.021262755465462746
20111215,0.7404813659999999,-0.19520164531729925,1105.7979999999998,0.02192048121459056
20111216,0.7329587120000001,-0.16902109583529065,1159.2019999999998,0.020180386459238697
20111219,0.737458889,-0.14499701429192657,1173.654,0.01475768038305425
20111220,0.729837885,-0.1492454653108447,1167.7979999999998,0.015924685077783884
20111221,0.733214921,-0.1682238746171768,1115.292,0.020782838583855323
20111222,0.72545466,-0.16659890164203517,1065.1420000000003,0.026977564888479577
20111223,0.7312840829999999,-0.15927715196406197,1079.3539999999998,0.026639606414664563
20111226,0.721279388,-0.16068720005574327,1082.8940000000002,0.03354878197729505
20111227,0.7227107890000001,-0.18075018291200823,1021.2870000000003,0.04303128385147659
20111228,0.707746945,-0.1972396258391254,1001.337,0.04395577631255154
20111229,0.7312331679999999,-0.1584859261112434,998.0050000000001,0.04485520656037867
20111230,0.723526032,-0.16479680643787956,1027.263,0.03811496425491079
20120104,0.7261421440000001,-0.17220061791237123,990.344,0.0424750070250397
20120105,0.729264687,-0.1729753727222002,877.096,0.04175383311312597
20120106,0.724314325,-0.16628009965283214,875.1439999999998,0.039869570038558955
20120109,0.7217232290000001,-0.13424638710513714,930.8029999999999,0.038008781373986444
20120110,0.728371283,-0.09848424080112883,995.3130000000001,0.029077157398043063
20120111,0.724661716,-0.09177123273486962,1011.46,0.024977237766433014
20120112,0.720264586,-0.0809933446459033,1007.252,0.021871275020053815
20120113,0.725936017,-0.0785154611332983,923.3299999999999,0.021911916336110338
20120116,0.72673282,-0.09088057797759545,854.6309999999999,0.03431192807538874
20120117,0.743932413,-0.01640470497094982,927.482,0.028790823750016514
20120118,0.7356486390000001,-0.05923078839765149,893.0319999999997,0.036103694799665575
20120119,0.732884799,-0.043654411005249735,879.9189999999999,0.03646817570841954
20120120,0.728510243,-0.02652660193126393,889.48,0.03503544420595528
20120130,0.74742442,-0.019729771032232994,911.7940000000003,0.023821289011496383
20120131,0.75008183,-0.012981934199220245,909.692,0.02281538275933137
20120201,0.748423407,-0.032252150669665955,917.145,0.021780924935449697
20120202,0.7530538040000001,-0.0022155712409268127,919.3819999999996,0.02019669314021666
20120203,0.750356935,0.028322663061480957,958.835,0.01043224365700457
20120206,0.7527647679999999,0.03313454855018645,994.6980000000003,0.004427793595078278
20120207,0.7554272059999999,0.014250889062697121,984.395,0.004808912920879926
20120208,0.74709103,0.025192530941079726,1007.9899999999998,0.0052387680899315114
20120209,0.745941495,0.050359259820389045,1035.5549999999998,-0.003509361969392444
20120210,0.758018185,0.07662329862781388,1052.3289999999997,-0.014122419107954975
20120213,0.74588566,0.07541070017825775,1093.804,-0.020585669405996043
20120214,0.730130895,0.037496937673650116,1110.8629999999998,-0.019870361525144098
20120215,0.720619375,0.015054523735623777,1140.931,-0.012363039285872013
20120216,0.719202792,0.014079701412986957,1153.0060000000003,-0.00851023691541819
20120217,0.715308611,0.0135525142196977,1136.9879999999998,-0.006684093021041448
20120220,0.734172328,0.041105968130097294,1142.393,-0.010097127407840745
20120221,0.746705403,0.07682549916884704,1169.7940000000003,-0.027913772744736498
20120222,0.7504859540000001,0.043217475129522315,1214.297,-0.023880755927501163
20120223,0.7610931,0.06539567856210049,1218.687,-0.03104466205490919
20120224,0.757708257,0.06527222690375376,1235.7489999999998,-0.030656820759768166
20120227,0.7428101029999999,0.05357780954201364,1237.217,-0.03020175697329819
20120228,0.742527901,0.06452896709567407,1208.636,-0.020524837996391376
20120229,0.746648517,0.05194379127923614,1182.9359999999997,-0.02394606318704362
20120301,0.7442490140000001,0.06519709236985069,1205.069,-0.022212277935325986
20120302,0.7404254720000001,0.06185397986579764,1244.598,-0.02361884726899266
20120305,0.723529845,0.047501115877750334,1268.3690000000001,-0.025723307981809107
20120306,0.725488693,0.031269037587941945,1271.774,-0.02117646141696561
20120307,0.719641272,0.04287858806352397,1261.228,-0.019859654562925932
20120308,0.701194258,0.029005574167429674,1292.3980000000001,-0.019000148169144637
20120309,0.6910373590000001,0.038044893247146584,1325.808,-0.023912626059262365
20120312,0.680515995,0.035481342213748095,1366.4609999999998,-0.02972007070676952
20120313,0.676047275,0.04108003122800443,1379.435,-0.02419913551910824
20120314,0.6730443340000001,0.007145428152982032,1264.0459999999998,-0.020084100035186125
20120315,0.665670795,-0.015076973886040033,1234.051,-0.019401253949011377
20120316,0.661066803,0.0071775892965445925,1301.246,-0.02909988107766104
20120319,0.6583482420000001,0.015319029091767092,1345.366,-0.03552712105092404
20120320,0.656466908,-0.006017195237912228,1298.614,-0.03266761160727505
20120321,0.648811139,-0.013973728734575946,1312.002,-0.02949844201984675
20120322,0.640642931,-0.03217852333701184,1294.0819999999999,-0.02213089693937853
20120323,0.636704631,-0.050306950119098755,1242.897,-0.017351103974172943
20120326,0.6225813139999999,-0.06518237144804392,1233.522,-0.01941698855474172
20120327,0.61688739,-0.07109803961886688,1229.315,-0.013489529399857147
20120328,0.627032873,-0.1053743892635699,1125.433,-0.011258727103318655
20120329,0.631175006,-0.10917484761451432,1086.6390000000001,-0.005318170111701548
20120330,0.63924773,-0.10996330411877006,1060.4570000000003,0.003071423085747149
20120405,0.633167236,-0.10181187879929146,1126.3760000000002,-0.008826914060438895
20120406,0.627055669,-0.09421398381647786,1142.2649999999999,-0.007532557630842263
20120409,0.624736637,-0.09193908439502912,1121.469,-0.00931917238881752
20120410,0.606271476,-0.07524286913484546,1142.7489999999998,-0.006863503043474495
20120411,0.597184355,-0.08649765480475347,1156.3630000000003,-0.0035583051901202367
20120412,0.587841201,-0.07911783481092963,1181.467,0.004489206377447985
20120413,0.5889730639999999,-0.07371412763340524,1207.703,0.009701205683114722
20120416,0.579801048,-0.08390966327548526,1227.6160000000004,0.011394882297295794
20120417,0.591881319,-0.06117796375960709,1204.0320000000002,0.0070097293868123245
20120418,0.61350307,-0.02975918567230295,1230.1059999999998,0.007325934537250944
20120419,0.603863136,-0.05057368252433065,1222.154,0.017749856794294416
20120420,0.60020701,-0.047437791102425464,1221.6139999999996,0.02588364388261688
20120423,0.605272367,-0.03889640816752652,1194.1440000000002,0.024770680970846115
20120424,0.599970276,-0.0443656094382015,1162.3829999999998,0.02865269518543556
20120425,0.595782472,-0.03158445972174897,1198.2649999999999,0.02159778095538023
20120426,0.586409725,-0.017301389370081438,1174.1429999999996,0.018872869420448524
20120427,0.586629619,-0.021639547753538595,1141.005,0.0191079058443151
20120502,0.583495995,-0.0007066244573101163,1142.034,0.012436599925557346
20120503,0.582289734,0.0390004255664783,1154.0169999999998,0.003922099494674036
20120504,0.5961906029999999,0.06283217140915263,1157.6109999999999,-0.004668367439613519
20120507,0.582552611,0.06508843175625917,1190.245,-0.020739746892190603
20120508,0.5821634379999999,0.03676354019484051,1199.5640000000003,-0.011539901748156112
20120509,0.585380508,0.014136174677690072,1179.1679999999997,-0.007000414752969419
20120510,0.584510193,0.026357137831057934,1194.4339999999997,-0.006696964946760531
20120511,0.56004228,0.00959244517951021,1198.4680000000003,-0.01009197088913183
20120514,0.562966692,0.0026276838310129377,1216.3210000000004,-0.008040260411670275
20120515,0.56036229,-0.017541017151957078,1208.3129999999996,-0.010875027701517936
20120516,0.5541239929999999,-0.03718918221178965,1203.3609999999999,-0.009955484185393715
20120517,0.555413643,-0.022643459978401524,1219.083,-0.008606695576217405
20120518,0.556259186,-0.024609878495145815,1197.0240000000003,-0.007978928942685926
20120521,0.542977168,-0.0449700488372911,1181.8149999999996,-0.012069253717445605
20120522,0.549027248,-0.02853913091144502,1200.455,-0.016151259932755124
20120523,0.550331848,-0.0414983267179101,1211.612,-0.01830288509825806
20120524,0.550092337,-0.03841743436033,1202.4449999999997,-0.017475115451201617
20120525,0.569266736,-0.04412351048916872,1179.647,-0.02062127071406472
20120528,0.564848053,-0.04039016934355716,1193.449,-0.020184419911570828
20120529,0.558522846,-0.02527647896191229,1220.9809999999998,-0.021154481877919906
20120530,0.557518097,-0.02173514797373958,1237.46,-0.019220403480423087
20120531,0.560636193,-0.040995712622373115,1251.9739999999997,-0.02353262166678327
20120601,0.559896168,-0.04510886511191725,1239.1799999999998,-0.022120972889194235
20120604,0.567398243,-0.08395559454180804,1181.906,-0.01867593829542713
20120605,0.567281178,-0.08804678167901621,1177.3049999999998,-0.010223677345837956
20120606,0.565355673,-0.08817825260389892,1157.4569999999999,-0.00963159616102871
20120607,0.569315776,-0.0759083913491562,1152.255,-0.013333749829763875
20120608,0.576276359,-0.08267876535818058,1154.7039999999997,-0.013626455755288092
20120611,0.568685876,-0.06111369054166655,1194.8919999999998,-0.015581013729477178
20120612,0.574338624,-0.062198563235514676,1190.288,-0.02066659025713591
20120613,0.580724249,-0.04495998333663878,1219.545,-0.022668023305392637
20120614,0.587631778,-0.0378150217031548,1217.313,-0.02654303981416284
20120615,0.595425985,-0.0506073385060936,1200.404,-0.02447946668947587
20120618,0.598661353,-0.027968671304971493,1222.728,-0.025276889679231473
20120619,0.599065695,-0.037839128394509716,1213.8899999999999,-0.019940692310479236
20120620,0.602618972,-0.05586629450587328,1195.9830000000002,-0.015369102301797
20120621,0.609899211,-0.06747257631311859,1188.8310000000001,-0.01664392164085271
20120625,0.607131751,-0.08264291578096743,1138.351,-0.01582916258730016
20120626,0.622203489,-0.07367066585481725,1138.0320000000002,-0.016265054396185086
